"PheCode","CUI"
"585_31","C0878709|C0161791|C0261514|C0481233|C0261536|C0261556|C0261589|C0260694|C0481496|C2349872|C0375864|C0260771|C2910939|C2910940|C0878731|C0878732|C0478581"
"585_32","C1561642|C0022661"
"585_33","C1561640"
"585_34","C1561641"
"585_4","C1561638|C1561639"
"586_","C0156258|C0029781|C0268701|C1384594|C0156247|C0156245|C0156246|C0042580|C0490048|C0375377|C0375378|C0375379|C0268799|C0156259|C0268790|C0156261|C0029866|C0521620|C0156263|C0027717"
"586_1","C1384594|C0156247|C0156245|C0156246|C0042580|C0490048|C0375377|C0375378|C0375379|C0027717"
"586_11","C0156247|C0156245|C0156246"
"586_12","C0042580|C0490048|C0375377|C0375378|C0375379"
"586_2","C0268799"
"586_3","C0156259|C0268790"
"586_4","C0156261|C0029866|C0521620|C0156263"
"587_","C1261281|C0677491"
"588_","C0341677|C0162283|C0029791|C0035086|C0271847"
"588_1","C0035086"
"588_2","C0271847"
"589_","C0236151"
"590_","C0021313|C0085697|C0156249|C0156250|C0520575|C0156251|C0156252|C0156253|C0156254|C0156255|C0034186|C0156256"
"591_","C0042029|C2921372"
"592_","C0010692|C0156277|C0152954|C0156269|C0029836|C0149523|C0156268|C1261278|C0152262|C0600040|C0156278|C0029867|C0041976|C0156279|C0041974|C0403696|C0156282|C0810320|C0221763|C0495067"
"592_1","C0152954|C0156269|C0029836|C0010692|C0149523|C0156268|C1261278|C0152262|C0600040|C0221763"
"592_11","C0149523"
"592_12","C0156268|C1261278|C0152262|C0221763"
"592_13","C0600040"
"592_2","C0156278|C0029867|C0041976|C0156279|C0495067"
"592_21","C0156279"
"592_3","C0041974|C0403696|C0156282"
"593_","C0018965|C0473237"
"593_1","C0473237"
"593_2","C0239937"
"594_","C0156257|C0042018|C0156264|C0375806|C0022650|C0156265|C1961101|C0162301|C0156266|C0041952|C0152169|C0029529"
"594_1","C0022650"
"594_2","C0156265|C1961101|C0162301|C0156266|C0156264|C0029529"
"594_3","C0041952"
"594_8","C0152169"
"595_","C0020295"
"596_","C0156271|C0156272|C0868850|C0156273|C0156275|C0156276|C0029776|C2903163|C3161117|C2903164|C0005686|C0005694|C0403645|C0156274|C0878773|C0489967|C0235093|C0005697|C0341747|C0162085"
"596_1","C0005694"
"596_5","C0403645|C0156274|C0878773|C0489967|C0235093|C0005697|C0341747"
"597_","C0546812|C0041970|C0152443|C0152247|C0156286|C0156287|C0348769|C0403698|C0156284|C0029752|C0041974|C0375380|C0375381|C0344436"
"597_1","C0403698|C0156284|C0029752|C0041974"
"597_2","C0595943"
"597_8","C0375380|C0375381|C0344436"
"598_","C0476338|C0159075|C0027080|C0159077|C0159078"
"598_4","C0159077"
"598_9","C0159078"
"599_","C0156288|C0477758|C0042075|C0476293|C0476376|C0700516|C0260473|C0375807|C0481487|C0260687|C2911489|C2911490|C2911491|C0260688|C0260709|C0260765|C0260766|C0013428|C0042024|C0150045|C0302505|C0869256|C0375551|C0375552|C0270327|C0375553|C0312413|C0375554|C0016708|C0042023|C0032617|C0028734|C0028962|C0152447|C0152245|C0159064|C0150042|C0159063|C0232855|C0232854|C0085606|C0152032|C1719640|C2189438"
"599_1","C0178879|C1561646"
"599_2","C0080274|C0344365|C0375549"
"599_3","C0013428"
"599_4","C0042024|C0150045|C0302505|C0869256|C0375551|C0375552|C0270327|C0375553|C0312413|C0375554"
"599_5","C0016708|C0042023|C0032617|C0028734"
"599_6","C0028962"
"599_7","C0152447"
"599_8","C0152245|C0159064|C0150042"
"599_9","C0159063|C0232855|C0232854|C0085606|C0152032|C1719640"
"600_","C2937421|C0005001|C1719538|C1260419|C0748012|C1260421|C1260422|C0878697|C1719539|C1260424|C1443972|C1719540|C1260426"
"601_","C0033581|C0156291|C1621349|C0268882|C0149524|C0156290|C0085696|C0149881|C0156301|C0156302|C0156303|C0004691|C0156306|C0042588|C0156313"
"601_1","C0156291|C1621349|C0268882|C0033581|C0149524|C0156290|C0085696"
"601_11","C0149524|C0156290"
"601_12","C0085696"
"601_3","C0149881|C0156301|C0156302|C0156303"
"601_4","C0004691"
"601_8","C0156306|C0042588|C0156313"
"602_","C0156294|C0149525|C0156295|C0156296|C0156297|C0033575|C0949136"
"602_3","C0949136"
"603_","C0037856|C1719541|C1719542|C0392531|C1997777|C0156312|C1720771|C0156299|C0156300|C0029837|C0037859"
"603_1","C1720771|C0156299|C0156300|C0029837"
"603_2","C0037859"
"604_","C0030846|C0022782|C0033117|C0029785|C0156308|C0034919|C0152460|C0156307|C0030848"
"604_1","C0034919|C0152460|C0022782"
"604_2","C0156307"
"604_3","C0030848"
"605_","C0033950|C0156309|C0242350"
"608_","C0156311|C0029782|C0156314|C0042374|C0156315|C0156316|C0156317|C0403673|C0017412"
"609_","C0021364|C0021360|C0004509|C0028960|C0149707|C0235756|C0541896"
"609_1","C0021360|C0021364|C0004509|C0028960"
"609_11","C0004509|C0028960"
"609_2","C0149707|C0235756|C0541896"
"610_","C1305934|C0037619|C0016034|C1305875|C0156318|C0346156"
"610_1","C0037619|C0016034"
"610_2","C1305875"
"610_3","C0156318"
"610_4","C0346156"
"610_8","C0152442|C0156319|C1305934"
"611_","C2712369|C0159094|C0949146|C0949148|C2830589|C0024103|C0262365"
"611_1","C0159094|C0949146|C0949148|C2830589|C0262365"
"611_11","C2830589"
"611_3","C0024103"
"612_","C0266013|C0235660|C0269995|C0157665|C0157666|C0157667|C0157668|C0020565|C0432354"
"612_1","C0235660|C0269995|C0157665|C0157666|C0157667|C0157668"
"612_2","C0020565"
"612_3","C0432354"
"613_","C0156320|C0151511|C0152243|C0024894|C0152453|C0156321|C0024902|C0156323|C0156324|C0156325|C2233848|C2349571|C0006145"
"613_1","C0024894|C0152453|C0156321"
"613_5","C0024902"
"613_7","C0156323|C0156324"
"613_8","C0156325|C2233848|C2349571"
"613_9","C0006145"
"614_","C0156326|C0269032|C0156332|C0029807|C0375384|C0036133|C0156327|C0156329|C0156328|C0404458|C0242172|C0156333|C0156334|C0156335|C0269047|C0156342|C0156341|C1719543|C1719544|C0007861|C0042268|C0156337|C0004767|C0004766|C0156338|C0156339|C0156340|C0149959|C0149960"
"614_1","C0375384"
"614_3","C0036133|C0156327|C0156329|C0156328|C0404458|C0242172|C0149959|C0149960"
"614_31","C0156327|C0156329|C0149959"
"614_32","C0156328|C0404458|C0149960"
"614_33","C0242172"
"614_4","C0156333|C0156334|C0156335|C0269047"
"614_5","C0156342|C0156341|C1719543|C1719544|C0007861|C0042268|C0156337|C0004767|C0004766|C0156338|C0156339|C0156340"
"614_51","C0007861"
"614_52","C0042268|C0156337"
"614_53","C0004767|C0004766"
"614_54","C0156338|C0156339|C0156340"
"615_","C0014175|C0341858|C0156344|C0014177|C0156345|C0156346|C0156347|C0156348|C0014178"
"617_","C0156357|C0042033|C0012246|C0156358|C0029797|C0269131|C0152079|C0156365|C1704274|C0156379|C0156388|C0156389|C0269223|C0156397|C0156372"
"618_","C0156349|C0156355|C0029801|C1456253|C1456254|C1456255|C1719546|C0156356|C0156350|C1456247|C1456248|C2711750|C0238502|C0149771|C1456251|C1456252|C0553716|C0156351|C0392530|C0156353|C0156354|C0205792"
"618_1","C0156350|C1456247|C1456248|C2711750|C0238502|C0149771|C1456251|C1456252"
"618_2","C0553716|C0156351|C0392530|C0156353"
"618_5","C0156354"
"618_6","C0205792"
"619_","C0156367|C0156418|C0869280|C0156420|C0156421|C0017411|C0260475|C0495094|C0156364|C0156366|C0868853|C0156370|C0156373|C0156374|C0302384|C0042131|C0157005|C0157006|C0157007|C0157008|C0157009|C0157010|C0404709|C0157022|C0157023|C0157024|C0157025|C0157026|C0859820|C0157028|C0157029|C0157030|C0157031|C0157032|C0162482|C0157355|C0157356|C0157357|C0156377|C0014719|C0156380|C0007871|C0477784|C0157039|C0157040|C0157041|C0157042|C0157043|C0157044|C0157045|C0156383|C0156386|C0156387|C0029819|C0157046|C0157047|C0157048|C0157049|C0157050|C0156400|C0156399|C0157051|C0157052|C0157053|C0157054|C0157055|C0157056"
"619_1","C0495094|C0156364|C0156366|C0156367"
"619_2","C0868853|C0156370|C0156373|C0156374|C0302384|C0042131|C0157005|C0157006|C0157007|C0157008|C0157009|C0157010|C0404709|C0157022|C0157023|C0157024|C0157025|C0157026|C0859820|C0157028|C0157029|C0157030|C0157031|C0157032|C0162482|C0157355|C0157356|C0157357"
"619_3","C0156377|C0014719|C0156380|C0007871|C0477784|C0157039|C0157040|C0157041|C0157042|C0157043|C0157044|C0157045"
"619_4","C0156383|C0156386|C0156387|C0029819|C0157046|C0157047|C0157048|C0157049|C0157050"
"619_5","C0156400|C0156399|C0157051|C0157052|C0157053|C0157054|C0157055|C0157056"
"620_","C0156384|C0495106|C0495107|C2921279|C2921281|C1955573|C0007868"
"620_1","C1955573|C0007868"
"621_","C0014173|C1335967|C1333139|C0349579|C2712711|C1333394"
"622_","C0156390|C0156398|C0156369|C0026725"
"622_1","C0156369"
"622_2","C0026725"
"623_","C0156371|C0020561|C0156394|C0404531"
"624_","C0269194|C0156385|C0023534|C0013426|C1955816|C0156362|C0156393"
"624_1","C0013426|C1955816"
"624_2","C0156362|C0156393"
"624_9","C0038437"
"625_","C0156401|C0152078|C0406670|C0269084|C2349583|C0156402|C0041889|C0156406|C0013394|C2004487|C0042266"
"625_1","C0013394|C2004487|C0042266"
"626_","C0018948|C0041827|C0156403|C0029592|C0002453|C0404550|C0341863|C0156404|C0156405|C0025874|C0404572|C0013390|C0152149|C0376356|C0021361|C0156414|C0156415|C0156416|C0156417|C0021362"
"626_1","C0029592|C0002453|C0404550|C0341863|C0156404|C0156405|C0025874|C0404572"
"626_11","C0002453|C0404550"
"626_12","C0341863"
"626_13","C0156404"
"626_14","C0156405|C0025874|C0156404"
"626_15","C0404572"
"626_2","C0013390|C0152149"
"626_21","C0152149"
"626_4","C0376356"
"626_8","C0021361|C0156414|C0156415|C0156416|C0156417|C0021362"
"627_","C0156407|C0156411|C0032776|C1135336|C1135337|C2911677|C0156409|C0156408|C0029697|C0025322|C0746507"
"627_1","C0032776"
"627_2","C1135336|C1135337|C2911677|C0746507"
"627_21","C1135337"
"627_22","C2911677"
"627_3","C0156409"
"627_4","C0156408"
"627_5","C0029697|C0025322"
"628_","C0016429|C0156361|C0029513|C0029927"
"634_","C0156422|C3161120|C0000786|C0156424|C0156425|C0156426|C0156427|C0156428|C0156429|C0156430|C0269403|C0156433|C0156434|C0156435|C0156436|C0404922|C0156438|C0156439|C0404921|C0156442|C0156443|C0156444|C0156445|C0156446|C0156447|C0156448|C0404919|C0404902|C0156452|C0156453|C0156454|C0156456|C0156457|C0156458|C0156459|C0729205|C0156461|C0156724|C0156725|C0156726|C0156727|C2921106|C0156741|C0156742|C0156743|C0269792|C0157116|C0157117|C0157118|C1313896|C0481466|C0419377|C0481671|C0260612|C0260613|C0260614|C0260615|C0260616|C0260617|C0260629|C0260630|C0260631|C0260632|C0260633|C0260634|C0260635|C0020217|C0000814|C0032987|C0032984|C1135231|C1135232|C0032994|C1135233|C1135234|C0032991|C1135235|C1135236|C0029604|C1135237|C1135238|C1135239|C1135240|C0156740"
"634_1","C0020217|C0000814"
"634_3","C0032987|C0032984|C1135231|C1135232|C0032994|C1135233|C1135234|C0032991|C1135235|C1135236|C0029604|C1135237|C1135238|C1135239|C1135240"
"635_","C0157101|C0015959|C0157103|C0157104|C0157345|C0157346|C0157347|C1812625|C0302537|C0157350|C0157351|C0156616|C0156617|C0156618|C0156619|C0156620|C0156621|C0156623|C0156624|C0000832|C0156626|C0156627|C0156631|C0156629|C0156630|C0156635|C0156633|C0156634|C0269608|C0156637|C0156638|C0032797|C0269898|C0157392|C0157393|C0220887|C0157394|C0157395|C0473508|C0157398"
"635_2","C0156616|C0156617|C0156618|C0156619|C0156620|C0156621|C0156623|C0156624|C0000832|C0156626|C0156627|C0156631|C0156629|C0156630|C0156635|C0156633|C0156634|C0269608|C0156637|C0156638"
"635_3","C0032797|C0269898|C0157392|C0157393|C0220887|C0157394|C0157395|C0473508|C0157398"
"636_","C0156711|C0473388|C0156716|C0156717|C1719595|C1719592|C1719593|C1719594|C1135273|C1135275|C0473390|C0156713|C0156714|C0151526|C0156718|C0156719|C0156604|C0000821|C0156605|C0156606|C1812628|C0156608|C0156609|C0156610|C0156611|C0156613|C0156614|C0156615|C2349587|C2349584|C2349585|C2349586|C0157033|C0157034|C0157035|C0157036|C0157037|C0157038|C0007871"
"636_1","C0473390|C0156713|C0156714"
"636_2","C0151526|C0156718|C0156719"
"636_3","C0156604|C0000821|C0156605|C0156606|C1812628|C0156608|C0156609|C0156610|C0156611|C0156613|C0156614|C0156615"
"636_8","C2349587|C2349584|C2349585|C2349586|C0157033|C0157034|C0157035|C0157036|C0157037|C0157038|C0007871"
"637_","C0158849|C1313876|C0158851|C0158852|C0158853|C0158854|C0158855|C0158856|C0158857|C0158858|C0158859|C0158860|C0158861|C0158862|C0158863|C0158864|C0158865|C0158866|C0158867|C0158868|C0158869|C0158870|C0158871|C1510504|C0158872|C0158873|C0158874|C0158875|C0158876|C0158877|C0158878|C0158879|C0158880|C0158881|C0015934|C0158883|C0158884|C0158885|C0158886|C0158887|C0158888|C0158889|C0158890|C0158891|C0158892|C0270078|C0158894|C0158895|C0158896|C0158897|C0158898|C0158899|C0158900|C0158901|C0158902|C0158903|C0029713|C0158905|C0158906|C0158907|C0158908|C0158909|C0158910|C0158911|C0158912|C0158913|C0730521|C0730522|C1135242|C1135243|C1135244|C1135245|C1135246|C1135247|C1135248|C0878716|C0878717|C0878718|C0878719|C0810063"
"638_","C0260552|C0260554|C0260559|C0695262|C0260551"
"639_","C0477810|C0269294|C0495168|C0495173|C2712637|C0495172|C0495170|C0495169|C0156602"
"642_","C0341909|C0341930|C0156642|C0156643|C0156644|C0156645|C0156646|C0156647|C0156648|C0156649|C0156650|C0156651|C0156652|C0156653|C0156654|C0156655|C0156656|C0156657|C0156658|C0341934|C0156659|C0156660|C0156661|C0156662|C0156663|C1261262|C0156686|C0156687|C0156688|C0156689|C0156690|C0269658|C0156664|C0156665|C0156666|C0156667|C0156668|C0341950|C0156669|C0156670|C0156671|C0156672|C0156673|C0260338|C0156674|C0156675|C0156676|C0156677|C0156678|C0156679|C0156680|C0156681|C0156682|C0156683|C0156684|C0810330"
"642_1","C0269658|C0156664|C0156665|C0156666|C0156667|C0156668|C0341950|C0156669|C0156670|C0156671|C0156672|C0156673|C0260338|C0156674|C0156675|C0156676|C0156677|C0156678|C0156679|C0156680|C0156681|C0156682|C0156683|C0156684|C0810330"
"643_","C0020450|C0156699|C0156700|C0156701|C0156702|C0156703|C0156704|C0156705|C0156706|C0269661|C0156708|C0156709|C0156710|C0020451|C0156692|C0156693|C0156694|C0405080|C0156696|C0156697|C0156698"
"643_1","C0020451|C0156692|C0156693|C0156694|C0405080|C0156696|C0156697|C0156698|C0020450"
"644_","C0269684|C0156844|C0156845|C0271930|C0156847"
"645_","C0878751|C0032993|C1176343|C1176344|C1176345|C1176346|C1176347|C1176348|C0269807|C0157168|C0157169|C0157170|C0405189|C0157172|C0157173|C0157174"
"646_","C0869265|C0156728|C0156729|C0156730|C0156731|C0815336|C0156733|C0269673|C0156738|C0156736|C0156737|C0156739|C0405072|C0156745|C0156746|C0156747|C0156749|C3161439|C0156762|C0400932|C0156769|C0156767|C0156768|C0156770|C0032962|C0156771|C0156772|C0156773"
"647_","C0156750|C0156752|C0156753|C0156755|C0859172|C0275820|C0156776|C0156777|C0156778|C0747833|C0156780|C0275667|C0156782|C0156783|C0156784|C0747817|C0156786|C0495308|C0156788|C0490049|C0490050|C0375389|C0375390|C1533626|C0156794|C0156795|C0156796|C0156797|C0156798|C0156799|C0156800|C0156801|C0156802|C0747820|C0156804|C0156805|C0276306|C0156807|C0156808|C0156809|C0156810|C0477876|C0156812|C0156813|C0156814|C0156815|C0156816|C0495310|C0156818|C0156819|C0156820|C0156821|C0156822|C0156823|C0156824|C0156825|C0156826|C0156827|C0156828|C0157179|C0157180|C0157181|C0157182|C0157623|C0269979|C0157600|C0157601|C0157602|C0157603|C0157604|C0269981|C0157606|C0157607|C0157608|C0741646|C0157610|C0157611|C0157612|C0157613|C0157614|C1112795|C1112702|C0157617|C0157618|C0157619|C0157620|C0157621|C0157622|C0157624|C0157625|C0157626|C0157627|C0157628"
"647_1","C0156756|C0156758|C0156759|C0156761|C0810333"
"647_3","C0157489|C0375476|C0157491|C0375477|C0269932|C2712345|C2712346|C2712347|C0269936|C2712348|C2712349|C2712350|C2712615|C2712351|C2712352|C2712353|C2712902|C2712354|C2712355|C2712356|C0157559|C0157560|C0157561|C0157562|C0157563"
"649_","C0404725|C0269683|C0156837|C0156838|C0156839|C0747834|C0156841|C0156860|C0156861|C0156862|C0156863|C0156864|C0156865|C0156866|C0156867|C0156868|C0156869|C0156870|C0156871|C0156872|C0156873|C0156874|C0156875|C0156876|C0156877|C0156884|C0156885|C0156886|C0156887|C0156888|C0156889|C1719602|C1719570|C1719565|C1719566|C1719567|C1719568|C1719569|C1719591|C1719586|C1719587|C1719588|C1719589|C1719590|C1719601|C1719596|C1719597|C1719598|C1719599|C1719600"
"649_1","C0341893|C0341897|C0341896|C0032969|C0341894|C0156878|C0156879|C0156880|C0156881|C0156882|C0156883"
"650_","C1384485"
"651_","C0032989|C0152150|C0156892|C0156893|C0156894|C0152151|C0156895|C0156896|C0156897|C0152152|C0156898|C0156899|C0156900|C0156901|C0156902|C0156903|C0156904|C0156905|C0156906|C0156907|C0156908|C0156909|C0156910|C0156911|C0156912|C0156913|C0156914|C0156915|C0156916|C1561650|C1561647|C1561648|C1561649|C0156917|C0156918|C0156919|C0156920|C0156922|C0156923|C0481459|C0260587|C0260588|C0260607|C0260608|C0260609|C0260610|C0260611|C0041423|C0496656|C0260619|C0260620|C0260621|C0260622|C0260624|C0260625|C0260626|C0260627|C0260628|C0260636|C0260637|C0260638|C0260639|C0260640|C0260641|C0260642|C0260643|C0260644|C0260645|C0260646"
"652_","C0156924|C0426066|C0156926|C0156927|C0156928|C0156929|C0156930|C0156931|C0156932|C0006158|C0156933|C0156934|C0156935|C0156936|C0375391|C0375392|C0375393|C0156940|C0156941|C0156942|C0156943|C0426187|C0156945|C0156946|C0156947|C0156948|C0156949|C0156950|C0156951|C0269709|C0156953|C0156954|C0156955|C0156956|C0156957|C0156958|C0156959|C0156961|C0156962|C0156963|C0156964|C0269713|C0156966|C0156967|C0156968|C0156969|C0156970|C0156971|C0156972|C0156973|C0156974|C0156975|C0156976|C0156977|C0156978|C0156979|C0156980|C0085988|C1142293|C0156982|C1142292|C0156984|C0156985|C0156986|C0156987|C0156988|C0156989|C0156990|C0156991|C0405011|C0156993|C0156994|C0156995|C0156996|C0156997|C0156998|C0156999|C0157000|C0157001|C0157002|C0157003|C0152156|C0157199|C0157200|C0157201|C0157202|C0157203|C0157204|C0157205|C0157206|C0157207|C0157208|C0157209|C0157210|C0157211|C0157212|C0157213|C0157214|C0269825|C0157216|C0748659|C0157218|C0405185|C0157220|C0157221|C0157222|C0157223|C0157224|C0157225|C0157226|C0495263|C0157228|C0157229|C0157230|C0157231|C0157232|C0157233|C0157234|C0157235|C0157236|C0157237"
"653_","C0020224|C1812620|C0375434|C0375436|C0029715|C0079924|C0157141|C0157142|C0157143|C0015944|C0157145|C0157146|C0157147|C0495246|C0157149|C0157150|C0157151|C0157152|C0157153|C0157154|C0157155|C0002631|C0157157|C0157158|C0157159|C0157160|C0157161|C0405034|C0405037|C0405039|C0157165"
"654_","C0157004|C0157183|C0157184|C0157185|C0157186|C0157187|C0157188|C0157189|C0157190|C0700615|C0375465|C0375466|C0375468|C0157536|C1812621|C0375478|C0375479|C0260555|C0700322|C0695244|C0810346"
"654_1","C0157011|C0157012|C0157013|C0157014|C0157015|C0157016|C0375394|C0157018|C0375395|C0157020|C0157057|C0157058|C0157059|C0157060|C0157061|C0157062|C0157004"
"654_2","C0035428|C0157105|C0157106|C0157107|C0157108|C0157109|C0157110|C0157111|C0035404"
"655_","C0157063|C0157064|C0157065|C0157066|C0157067|C0157068|C0157069|C0157070|C0157071|C0157072|C0157073|C0157074|C0157075|C0157076|C0157077|C0157078|C0157079|C0157080|C0157081|C0157082|C0157083|C0157084|C0157085|C0157086|C0157087|C0490008|C0695214|C0695215|C0695216|C0869483|C0157093|C0157094|C0157095|C0157097|C0157098|C0157099|C2349589|C0157119|C0157120|C0157121|C0157122|C0157123|C0157124|C0157125|C0157126|C0477835|C0157127|C0157128|C0157129|C0157130|C0157131|C0157132|C0157133|C0157134|C0157135|C0157136|C0157137|C0302388|C0341973|C0157176|C0157177|C0157178|C0157191|C0157192|C0157193|C0157194|C0157195|C0157196|C0157197|C0157198|C2349601|C2349594|C2349591|C2349592|C2349593|C2349600|C2349597|C2349598|C2349599|C0695245|C0695246|C0695247|C0695248"
"655_1","C0695245|C0695246|C0695247|C0695248"
"656_","C0158935|C1561805|C1561791|C1561792|C1561793|C1561794|C1561796|C1561799|C1561800|C1561801|C1561802|C0158978|C0159019|C0159020|C0159021|C0159022|C0270275|C0027609|C1704300|C0023529|C0159027|C1260438|C1112318|C1410098|C0270075|C0266781|C0490012|C1455903|C0014761|C0158962|C0270202|C0455990|C0270204|C0158967|C0158934|C0475713|C0270163|C0158939|C0456017|C0158942|C0270148|C0521648|C1561806|C1561808|C0235065|C1135250|C0270146|C0158936|C0158940|C1135249|C0477914|C0158979|C0270221|C0158981|C0158982|C0158983|C0158984|C0495447|C0158986|C0158987|C1719633|C1719629|C0158989|C2712941|C0159023|C2712362|C2712363|C2712364|C1994927|C2712361|C0270191|C0949141|C0949142|C0949143|C0949144|C0949145|C0854172|C0473789|C0158956|C0158957|C1390180|C0158959|C0270183|C1285368|C0019088|C0158991|C0158992|C0158993|C0272153|C0158995|C0158996|C0158997|C0158998|C0158999|C0159000|C0270246|C0400853|C0270249|C0159004|C2349669|C2349662|C2910076|C2910077|C2910078|C0159006|C0159007|C0159009|C0455988|C0036415|C0159011|C0159012|C0159013|C0159014|C0159015|C1449721|C0477961|C0159018|C0158968|C0158969|C0701144|C0158971|C0158972|C0375543|C0158974|C0158975|C0158976|C0158977|C0270206|C1112488|C0877308|C0158951|C0810367|C1531394"
"656_1","C0014761|C0158962|C0270202|C0455990|C0270204|C0158967"
